GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_NOTA,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,IND_TERMIN,DES_DANO,COD_GRUPO_,COD_FENOME,COD_USUARI,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,NUM_ORDER,DES_IMAGEP,FEC_TERMIN,FEC_USUARI,NUM_POSX,NUM_POSY,IND_INC,Shape
SDE.Emergencias_2018.1938,"00093062","LLUVIAS INTENSAS","2018-04-09 18:43:00","PRECIPITACIONES - LLUVIA"," ","SUBGERENCIA DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE NASCA","METEOROLOGICOS, OCEANOGRAFICOS","03","01"," ","0","NO HUBIERON DAÑOS NI AFECTADOS","03","004","CPDCNAZCA02",2018-04-10T00:00:00,4,5,2,0,"ICA","NAZCA","NAZCA","11",17,"lluviaIntensa.bmp",,2018-04-10T00:00:00,-74.98006,-14.83223,90402,"POINT (-74.98005999999998 -14.83222999999998)"
SDE.Emergencias_2018.1939,"00093266","FUERTES LLUVIAS CAUSAN SAÑOS EN INFRESTUCTURA DE 01 VIVIENDA EN EL BARRIO LA ESPERANZA CAJAMARCA","2018-04-09 23:50:00","PRECIPITACIONES - LLUVIA"," ","CENTRO DE OPERACIONES DE EMERGENCIA REGIONAL COER","METEOROLOGICOS, OCEANOGRAFICOS","01","01","CERRADO POR : COEN-09 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","ESTAS LLUVIAS CAUSARON LA FILTRACIÓN DE AGUA EN 01 VIVIENDA DE MATERIAL RÚSTICO, DEJANDO COMO RESULTADO 04 PERSONAS AFECTADAS","03","004","CRDCCAJAMARCA04",2018-04-18T00:00:00,4,1,2,0,"CAJAMARCA","CAJAMARCA","CAJAMARCA","06",17,"lluviaIntensa.bmp",2018-05-07T00:00:00,2018-04-18T00:00:00,-78.5191,-7.15676,90606,"POINT (-78.51909999999998 -7.15676000000002)"
SDE.Emergencias_2018.1940,"00093385","LLUVIAS INTENSAS AFECTAN VIVIENDAS EN LA LOCALIDAD DE SONCCOPUNA","2018-04-10 03:00:00","OTROS DE GEODINAMICA EXTERNA"," ","SEÑOR JULIO MATTOS","GEODINAMICA EXTERNA","05","01"," ","0","01 vivienda colapsada  y 05 personas damnificadas","02","009","EJERR.APURIMAC",2018-04-25T00:00:00,4,1,0,0,"APURIMAC","COTABAMBAS","TAMBOBAMBA","03",13,"otrosGeoExt.bmp",,2018-04-25T00:00:00,-72.17721,-13.94526,90725,"POINT (-72.17721 -13.94526000000002)"
SDE.Emergencias_2018.1941,"00093133","INTENSAS LLUVIAS OCASIONA DESLIZAMIENTO DE TIERRA A CAMINO RURAL","2018-04-10 05:00:00","PRECIPITACIONES - LLUVIA"," ","JEFE DE DEFENSA CIVIL DISTRITAL","METEOROLOGICOS, OCEANOGRAFICOS","01","07"," ","0","80 MT. DE CAMINOS RURALES AFECTADOS","03","004","CRDCPASCO04",2018-04-12T00:00:00,4,1,1,0,"PASCO","PASCO","PAUCARTAMBO","19",17,"lluviaIntensa.bmp",,2018-04-12T00:00:00,-75.8135,-10.76868,90473,"POINT (-75.81349999999998 -10.76868000000002)"
SDE.Emergencias_2018.1942,"00093325","CASAS DECLARADOS  INHABITABLES","2018-04-10 06:00:00","PRECIPITACIONES - LLUVIA"," ","ENCARGADO DEM OPROGERD","METEOROLOGICOS, OCEANOGRAFICOS","04","01"," ","0","viviendas colapsadas, viviendas con rajaduras de mas de 4 centímetros de ancho","03","004","CPDCASUNCION02",2018-04-23T00:00:00,4,4,4,2,"ANCASH","ASUNCION","CHACAS","02",17,"lluviaIntensa.bmp",,2018-04-23T00:00:00,-77.398,-9.13997,90665,"POINT (-77.39800000000003 -9.139970000000005)"
SDE.Emergencias_2018.1943,"00093123","INTENSAS LLUVIAS CAUSAN INUNDIACIONES Y COLAPSO DE VIVIENDAS Y VÍAS","2018-04-10 07:30:00","PRECIPITACIONES - LLUVIA"," ","OMAR MIÑANO VERA","METEOROLOGICOS, OCEANOGRAFICOS","10","03"," ","0","SE CUENTA CON 25 VIVIENDAS AFECTADAS, CON TECHOS DETERIORADOS Y MUROS HUMEDOS POR INUNDACIONES; 02 VIVIENDAS COLAPSADAS PARCIALMENTE. ASI MISMO SE PRODUJO EL DERRUMBE DE TALUD DE CAMINOS, DEJANDO CON EL TRANSITO VEHICULAR Y PEATONAL EN PELIGRO.","03","004","CDDCCACHICADAN02",2018-04-11T00:00:00,4,1,3,0,"LA LIBERTAD","STGO. DE CHUCO","CACHICADAN","13",17,"lluviaIntensa.bmp",,2018-04-11T00:00:00,-78.15247,-8.09545,90463,"POINT (-78.15246999999999 -8.095450000000028)"
SDE.Emergencias_2018.1944,"00093205","IE CUNA N°02 ANGELITOS DE JESUS SE ENCUENTRA EN PELIGRO DE COLAPSAR","2018-04-10 08:00:00","PRECIPITACIONES - LLUVIA"," ","YONNY DE LA VEGA CAMERO (PROFESORA)","METEOROLOGICOS, OCEANOGRAFICOS","01","01","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL COEP ABANCAY","1","DE ACUERDO A LA INSPECCION  ITSE REALIZADA,  EL LOCAL A SIDO DECLARADO  EN RIESGO MUY ALTO, ENCONTRANDOSE HUMEDAD EN LAS CORNIZAS LAS CUALES EN ALGUNOS CASOS YA SE DESPRENDIO,  ASÍ MISMO EL CIELO RAZO DEL PATIO  PRESENTA HUMEDAD. ENTRE OTROS DAÑOS EN L","03","004","CPDCABANCAY03",2018-04-16T00:00:00,4,1,1,0,"APURIMAC","ABANCAY","ABANCAY","03",17,"lluviaIntensa.bmp",2018-05-03T00:00:00,2018-04-16T00:00:00,-72.8793,-13.63688,90545,"POINT (-72.8793 -13.63688000000002)"
SDE.Emergencias_2018.1715,"00092925","VIENTOS HURACANADOS  ACOMPAÑADO DE FUETRES PRCIPITACIONES AFECTARON TRES VIVIENDAS","2018-03-28 15:30:00","VIENTOS FUERTES"," ","AUTORIDADES Y POBALDORES AFECTADOS DE LAS LOCALIDADES","METEOROLOGICOS, OCEANOGRAFICOS","04","01","CERRADO POR : COEN-09 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY N° 29664 LEY DEL SISTEMA NACIONAL DE GESTIO","1","TRES VIVIENDAS FUERON AFECTADAS DESTRUYENDO SU COBERTURA,  EN UNA LA TOTALIDAD Y EN LAS DOS RESTANTES EN GRAN PARTE.","03","010","CPDCCHOTA02",2018-04-03T00:00:00,4,3,6,3,"CAJAMARCA","CHOTA","CHOTA","06",23,"vientofuerte.bmp",2018-05-07T00:00:00,2018-04-03T00:00:00,-78.5941,-6.59261,90263,"POINT (-78.59410000000003 -6.592609999999979)"
SDE.Emergencias_2018.1716,"00092851","INCENDIO URBANO OCASIONADO PRODUCIDO POR PROPAGACION DEL FUEGO DE UNA VELA","2018-03-28 16:40:00","INCENDIO URBANO"," ","SECRETARIO DEFENSA CIVIL BERNARDO PURIZACA BENITES","TECNOLOGICOS","08","03"," ","0","SE GENERO DAÑOS MATERIALES COMO EL INCENDIO DE MUEBLES Y ENSERES DE LA VIVIENDA, DAÑOS EN EL CIRCUITO ELECTRICO, SE DEBILITARON LAS ESTRUCTURAS DEL HOGAR, QUEDANDO INABITABLE LA VIVIENDA.","05","011","CDDCBERNAL04",2018-03-28T00:00:00,3,1,1,0,"PIURA","SECHURA","BERNAL","20",40,"incendiourbano.bmp",,2018-03-28T00:00:00,-80.74393,-5.45853,90189,"POINT (-80.74392999999998 -5.458529999999996)"
SDE.Emergencias_2018.1717,"00092852","SE REGISTRAN INTENSAS LLUVIAS EN LA LOCALIDAD DE MIRGAS","2018-03-28 17:30:00","PRECIPITACIONES - LLUVIA"," ","ASISTENTE TECNICO DE GESTION DEL RIESGO DE DESASTRES DE LA MUNICIPALIDAD DISTRITAL DE MIRGAS.","METEOROLOGICOS, OCEANOGRAFICOS","03","05"," ","0","COLAPSARON 0.1KM. Y 2KM. AFECTADOS,  LA PLATAFORMA DE RODAJE DE LA TROCHA CARROZABLE MIRGAS-SAN MARTIN DE PARAS. TAMBIEN COLAPSARON 0.4KM. Y 2KM. AFECTADOS LA PLATAFORMA DE RODAJE DE LA TROCHA CARROZABLE MIRGAS-HUARI.","03","004","CPDCANTONIOR02",2018-03-28T00:00:00,3,2,4,0,"ANCASH","ANTON. RAYMONDI","MIRGAS","02",17,"lluviaIntensa.bmp",,2018-03-28T00:00:00,-77.09387,-9.07949,90190,"POINT (-77.09386999999998 -9.079490000000021)"
SDE.Emergencias_2018.1718,"00092924","LLUVIAS INTENSAS AFECTAN A POBLADORES DE LA LOCALIDAD DE VILLA MIRAFLORES","2018-03-28 18:00:00","PRECIPITACIONES - LLUVIA"," ","JEFE DE DEFENSA CIVIL DE DEL DISTRITO DE VIRUDNO","METEOROLOGICOS, OCEANOGRAFICOS","07","13"," ","0","AFECTACION A LA VIDA Y LA SALUD: 203 AFECTADOS
","03","004","CDDCVIRUNDO02",2018-04-03T00:00:00,4,1,1,0,"APURIMAC","GRAU","VIRUNDO","03",17,"lluviaIntensa.bmp",,2018-04-03T00:00:00,-72.69112,-14.24812,90262,"POINT (-72.69112000000001 -14.24811999999997)"
SDE.Emergencias_2018.1719,"00092936","DERRUMBES EN LA PLATAFORMA DEL JR BUENOS AIRES COLINDANTE CON EL CAMPO DEPORTIVO DEL CP VISTA ALEGRE","2018-03-28 18:05:00","DERRUMBE"," ","COORDINADOR DEL CENTRO DE OPERACIONES DE EMERGENCIA LOCAL DE CONGAS","GEODINAMICA EXTERNA","14","06"," ","0","Erosión y derrumbe parcial sobre una longitud 70 metros y un ancho de 24 metros del perímetro del Campo Deportivo del Centro Poblado de Vista Alegre entre el Jr. Buenos Aires y el Pasaje Tancas, sobre un desnivel máximo de terreno de 7 metros existent","02","005","CDDCCONGAS02",2018-04-04T00:00:00,4,1,2,0,"ANCASH","OCROS","CONGAS","02",9,"derrumbecerro.bmp",,2018-04-04T00:00:00,-77.43852,-10.35213,90274,"POINT (-77.43851999999998 -10.35212999999999)"
SDE.Emergencias_2018.1720,"00093093","A CONSECUENCIA DE VIENTOS FUERTES OCACIONARON DESPRENDIMIENTO DE TECHOS EN EL CP CHATUMA","2018-03-28 20:00:00","VIENTOS FUERTES"," ","CARLOS ELIAS CHOQUE AGUILAR FUNCIONARIO DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE POMATA","METEOROLOGICOS, OCEANOGRAFICOS","04","06"," ","0","A CONSECUENCIA DE LOS VIENTOS FUERTES, FUERON AFECTADAS VIVIENDAS CON VOLCADURAS DE TECHOS, CAIDA DE ARBOL, ADEMAS DE ORIGINAR EL CORTE TEMPORAL DE ENERGIA ELECTRICA, ENTRE OTROS.","03","010","CPDCCHUCUITO04",2018-04-11T00:00:00,4,1,1,0,"PUNO","CHUCUITO","POMATA","21",23,"vientofuerte.bmp",,2018-04-11T00:00:00,-69.22995,-16.28333,90433,"POINT (-69.22994999999997 -16.28332999999998)"
SDE.Emergencias_2018.2066,"00093324","AFECTACION DE VIVIENDAS DEBIDO A LAS LLUVIAS INTENSAS DISTRITO DE INDEPENDENCIA HUARAZ","2018-04-18 17:00:00","PRECIPITACIONES - LLUVIA"," ","EVALUADORA DEL CENTRO DE OPERACIONES DE EMERGENCIA DISTRITAL COED","METEOROLOGICOS, OCEANOGRAFICOS","01","05"," ","0","CENTRO POBLADO DE CHONTAYOC: HUBO AFECTACION DE UNA VIVIENDA, INUNDACION Y RIESGO DE COLAPSO DE SU VIIVENDA CON 02 PERSONAS AFECTADAS (ADULTAS MAYORES).
SECTOR DE HUALON, C.P HUAYAHUILLCA: UNA VIVIENDA DE MATERIAL DE ADOBE FUE INUNDADA POR EL DETERIORO","03","004","CDDCINDEPEND-H02",2018-04-23T00:00:00,4,4,8,9,"ANCASH","HUARAZ","INDEPENDENCIA","02",17,"lluviaIntensa.bmp",,2018-04-23T00:00:00,-77.53446,-9.51914,90664,"POINT (-77.53446000000002 -9.519139999999993)"
SDE.Emergencias_2018.2067,"00093335","INCENDIO EN VIVIENDA DE LA LOCALIDAD JABONERO  PITIPO","2018-04-18 22:00:00","INCENDIO URBANO"," ","SECRET. TEC. DEFENSA CIVIL. JUAN NUÑEZ CABRERA","TECNOLOGICOS","02","05"," ","0","01 VIVIENDA INHABITABLE, 01FAMILIA DAMNIFICADA, BIENES Y ENSERES TOTALMENTE DESTRUIDOS.","05","011","CRDCLAMBAYEQUE02",2018-04-23T00:00:00,4,1,3,16,"LAMBAYEQUE","FERREÑAFE","PITIPO","14",40,"incendiourbano.bmp",,2018-04-23T00:00:00,-79.78184,-6.57037,90675,"POINT (-79.78183999999999 -6.570370000000025)"
SDE.Emergencias_2018.2068,"00093472","FUERTES HELADAS CAUSAN DAÑOS Y PROBLEMAS DE SALUD EN EL DISTRITO DE CAJA","2018-04-19 01:00:00","FRIAJE"," ","SECRETARIA DE DEFENSA CIVIL CAJA","METEOROLOGICOS, OCEANOGRAFICOS","02","04","CERRADO POR : COEN-05 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZOS ESTABLECIDOS PARA LA ACTUALIZACIÓN DE LA INFORMACIÓN REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 &quot;LEY DEL SISTEMA NACIONAL DE GES","1","EL DISTRITO DE CAJA FUE AFECTADO EN LOS CULTIVOS DE PAPA, HABA, MAIZ, ARVEJA ENTRE OTROS, TAMBIEN LA POBLACION ES AFECTADA POR EL FUERTE FRIAJE MAS QUE TODO NIÑOS Y ANCIANOS SOPORTANDO LAS BAJAS TEMPERATURAS Y PRODUCIENDOSE ENFERMEDADES RESPIRATORIAS","03","016","CPDCACOBAMBA02",2018-05-03T00:00:00,5,8,1,0,"HUANCAVELICA","ACOBAMBA","CAJA","09",0," ",2018-05-16T00:00:00,2018-05-03T00:00:00,-74.46753,-12.91649,90931,"POINT (-74.46753000000001 -12.91649000000001)"
SDE.Emergencias_2018.2069,"00093295","EJERCICIO DE NEVADAS Y DESCENSO DE TEMPERATURAS EN EL DISTRITO DE PARAS PROVINCIA DE CANGALLO","2018-04-19 10:00:00","EJERCICIO"," ","CENTRO DE OPERACIONES DE EMERGENCIA","EJERCICIO","02","05"," ","0","Este evento causo daños a la vida y salud , perdida de áreas de cultivo y área de cobertura natural , interrupción de las vías de comunicación, interrupción de las clases y daños en las instituciones educativas , así como la perdida de ganado va","06","001","CRDCAYACUCHO03",2018-04-19T00:00:00,4,1,2,1,"AYACUCHO","CANGALLO","PARAS","05",0," ",,2018-04-19T00:00:00,-74.80014,-13.43625,90635,"POINT (-74.80014 -13.43624999999997)"
SDE.Emergencias_2018.2070,"00093306","A CONCECUENCIA DE LAS LLUVIAS INTENSAS DE LAS ULTIMAS SEMANA COLAPSA VIVIENDA DE MATERIAL RUSTICO SO","2018-04-19 13:30:00","PRECIPITACIONES - LLUVIA"," ","AGENTE DEL SERENAZGO, VALIDA PERSONAL TECNICO DE LA SG GRD DE LA HPPP","METEOROLOGICOS, OCEANOGRAFICOS","01","01"," ","0","VIVIENDA DE DOS PISOS COLAPSADO, DAÑOS A LOS ENSERES Y ABRIGO DE UNA FAMILIA DE 7 MIEMBROS.","03","004","CPDCPASCO02",2018-04-20T00:00:00,4,1,1,15,"PASCO","PASCO","CHAUPIMARCA","19",17,"lluviaIntensa.bmp",,2018-04-20T00:00:00,0,0,90646,"POINT (0 0)"
SDE.Emergencias_2018.2071,"00093394","BAJAS TEMPERATURAS AFECTA  CULTIVOS DE 200 FAMILIAS","2018-04-19 14:00:00","HELADA"," ","AUTORIDADES DE LA COMUNIDAD Y JEFE DE DEFENSA CIVIL DEL DISTRITO DE TORAYA","METEOROLOGICOS, OCEANOGRAFICOS","04","16"," ","0","vida y salud de las familias, danos la agricultura y pastizal","03","002","CPDCAYMARAES02",2018-04-25T00:00:00,4,2,2,0,"APURIMAC","AYMARAES","TORAYA","03",15,"helada.bmp",,2018-04-25T00:00:00,-73.29436,-14.00504,90734,"POINT (-73.29435999999998 -14.00504000000001)"
SDE.Emergencias_2018.2072,"00093592","VIENTOS FUERTES AFECTAN VIVIENDA EN SECTOR NUEVO PROGRESO","2018-04-19 14:00:00","VIENTOS FUERTES"," ","SECRETARIO TECNICO DE DEFENSA CIVIL - MATAPALO","METEOROLOGICOS, OCEANOGRAFICOS","03","03","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL COER TUMBES","1","AFECTACION EN LA COBERTURA DE TECHO EN UNA VIVIENDA, EN LA CUAL RESIDEN 03 PERSONAS","03","010","CDDCMATAPALO03",2018-05-11T00:00:00,5,1,2,1,"TUMBES","ZARUMILLA","MATAPALO","24",23,"vientofuerte.bmp",2018-05-15T00:00:00,2018-05-11T00:00:00,-80.26214,-3.70451,91051,"POINT (-80.26213999999999 -3.704510000000028)"
SDE.Emergencias_2018.1831,"00093004","VIENTOS FUERTES","2018-04-04 10:00:00","VIENTOS FUERTES"," ","MUNICIPALIDAD DISTRITAL DE TAHUANIA.","METEOROLOGICOS, OCEANOGRAFICOS","02","03","CERRADO POR : COEN-04 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA A SOLICITUD DEL GOBIERNO REGIONAL DE UCAYALI Y CON CONOCIMIENTO DE LA MUNICIPALIDAD PROVINICIAL DE ATALAYA Y LA MUNICIPALIDAD DISTRITAL DE TAHUANIA","1","01 VIVIENDA AFECTADA, 04 PERSONAS AFECTADAS","03","010","CRDCUCAYALI02",2018-04-06T00:00:00,4,1,2,4,"UCAYALI","ATALAYA","TAHUANIA","25",23,"vientofuerte.bmp",2018-04-06T00:00:00,2018-04-06T00:00:00,-73.98811,-10.08809,90343,"POINT (-73.98811000000001 -10.08809000000002)"
SDE.Emergencias_2018.1832,"00092995","FUERTES PRECIPITACIONES VIENEN AFECTANDO A VIVIENDAS Y TROCHAS CARROZABLES EN EL DISTRITO DE AYABACA","2018-04-04 13:45:00","PRECIPITACIONES - LLUVIA"," ","SECRETARIO TÉCNICO DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL AYABACA","METEOROLOGICOS, OCEANOGRAFICOS","02","01","CERRADO POR : COEN-06 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR VENCIMIENTO EN LOS PLAZO ESTABLECIDOS PARA LA ACTUALIZACION DE LA INFORMACION REGISTRADA EN EL SINPAD, DE ACUERDO A LO DISPUESTO EN LA LEY Nº 29664 LEY DEL SISTEMA NACIONAL DE GESTION","1","DAÑOS REGISTRADOS SON:
1. (01) VIVIENDA DE MATERIAL RUSTICO (ADOBE, TEJA Y MADERA) DAMNIFICADA, 06 PERSONAS DAMNIFICADAS.
2. (02) VIVIENDAS DE MATERIAL RUSTICO (ADOBE, TEJA Y MADERA) AFECTADAS, 12 PERSONAS AFECTADAS.
3. (20) TRAMOS DE TROCHAS CARROZA","03","004","CPDCAYABACA02",2018-04-05T00:00:00,4,1,5,0,"PIURA","AYABACA","AYABACA","20",17,"lluviaIntensa.bmp",2018-05-08T00:00:00,2018-04-05T00:00:00,-79.71853,-4.64064,90334,"POINT (-79.71852999999999 -4.640640000000019)"
SDE.Emergencias_2018.1833,"00093182","SE REGISTRO DERRUMBE DE UNA VIVIENDA EN EL SECTOR HUALALACHI","2018-04-04 14:25:00","DERRUMBE"," ","JEFE DE DEFENSA CIVIL DEL DISTRITO DE TALAVERA","GEODINAMICA EXTERNA","02","16","CERRADO POR : COEN-17 POR : SE CIERRA LA EMEGENCIA A SOLICITUD DEL COEP ANDAHYALAS","1","SE ORIGINO COLAPSO DE UNA VIVIENDA EN SU TOTALIDAD DE MATERIAL DE ADOBE DEJANDO  DOS DAMINIFICADOS","02","005","CPDCANDAHUAYLAS03",2018-04-13T00:00:00,4,1,3,15,"APURIMAC","ANDAHUAYLAS","TALAVERA","03",9,"derrumbecerro.bmp",2018-05-08T00:00:00,2018-04-13T00:00:00,-73.44155,-13.6602,90522,"POINT (-73.44155000000001 -13.66019999999998)"
SDE.Emergencias_2018.1834,"00093006","EN EL DISTRITO DE CHIARA SE REGISTRO VIENTOS FUERTES","2018-04-04 15:00:00","VIENTOS FUERTES"," ","JEFE DE DEFENSA CIVIL DE LA PROVINCIA DE ANDAHUAYLAS","METEOROLOGICOS, OCEANOGRAFICOS","02","03","CERRADO POR : COEN-17 POR : SE CIERRA LA EMERGENCIA A SOLICITUD DEL COEP ANDAHUAYLAS","1","GENERO REMOCION DE TECHO DE UNA VIVIENDA, DEJANDO EN UN ESTADO INHABITABLE","03","010","CPDCANDAHUAYLAS03",2018-04-06T00:00:00,4,1,2,19,"APURIMAC","ANDAHUAYLAS","CHIARA","03",23,"vientofuerte.bmp",2018-05-03T00:00:00,2018-04-06T00:00:00,-73.66986,-13.86843,90345,"POINT (-73.66986000000003 -13.86842999999999)"
SDE.Emergencias_2018.1835,"00092958","PRECIPITACIONES SOLIDAS AFECTAN EL AAHH ULIACHIN - CHAUPIMARCA","2018-04-04 15:50:00","PRECIPITACIONES - LLUVIA"," ","PROPIETARIO VALIDA PERSONAL TECNICO DE LA SG GRD DE LA HMPP","METEOROLOGICOS, OCEANOGRAFICOS","01","01"," ","0","UNA VIVIENDA DE DOS PISOS COLAPSA GENERANDO DAÑOS A ENSERES, ABRIGO Y TECHO.","03","004","CPDCPASCO02",2018-04-04T00:00:00,4,1,2,12,"PASCO","PASCO","CHAUPIMARCA","19",17,"lluviaIntensa.bmp",,2018-04-04T00:00:00,-76.2582,-10.6806,90297,"POINT (-76.25819999999999 -10.68060000000003)"
SDE.Emergencias_2018.1836,"00093149","LLUVIAS INTENSAS  QUEDAN  FAMILIAS AFECTADAS Y DAMNIFICADAS","2018-04-04 16:00:00","PRECIPITACIONES - LLUVIA"," ","EL COMITE DE DEFENSA CVIL DEL DISTRITO DE TINTAY","METEOROLOGICOS, OCEANOGRAFICOS","04","15"," ","0","vida y salud de las familias damnificadas y afectadas, infraestructura viviendas","03","004","CPDCAYMARAES02",2018-04-12T00:00:00,4,2,2,0,"APURIMAC","AYMARAES","TINTAY","03",17,"lluviaIntensa.bmp",,2018-04-12T00:00:00,-73.15191,-13.90073,90489,"POINT (-73.15190999999999 -13.90073000000001)"
SDE.Emergencias_2018.1837,"00093590","LLUVIAS INTENSAS AA HH PEDRO CASTRO DIST CHACHAPOYAS PROV CHACHAPOYAS GR AMAZONAS","2018-04-04 16:30:00","PRECIPITACIONES - LLUVIA"," ","SEC TEC DISTRITAL DE DEFNESA CIVIL DE CHACHAPOYAS","METEOROLOGICOS, OCEANOGRAFICOS","01","01"," ","0","01 VIVIENDA AFECTADA CONFORMADO POR 04 PERSONAS","03","004","CRDCAMAZONAS04",2018-05-11T00:00:00,5,1,2,13,"AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","01",17,"lluviaIntensa.bmp",,2018-05-11T00:00:00,-77.8743,-6.22937,91049,"POINT (-77.87430000000001 -6.229370000000017)"
SDE.Emergencias_2018.1945,"00093647","PRECIPITACIONES PLUVIALES EN LA LOCALIDAD DE SHOCA DISTRITO DE LLUMPA","2018-04-10 10:00:00","PRECIPITACIONES - LLUVIA"," ","WILFREDO CRISILINO AGUILAR AGUILAR - SECRETARIO TECNICO DE DEFENSA CIVIL","METEOROLOGICOS, OCEANOGRAFICOS","13","06"," ","0","UNA INSTITUCION EDUCATIVA AFECTADA CON 04 AULAS INHABITABLES.","03","004","CDDCLLUMPA02",2018-05-18T00:00:00,5,1,1,0,"ANCASH","MSCAL LUZURIAGA","LLUMPA","02",17,"lluviaIntensa.bmp",,2018-05-18T00:00:00,-77.44501,-8.97737,91106,"POINT (-77.44501000000003 -8.977370000000008)"
SDE.Emergencias_2018.1946,"00093082","INCENDIO FORESTAL EN AV LAS SALINAS PARCELA B LURIN","2018-04-10 14:48:00","INCENDIO FORESTAL"," ","BOMBEROS LURIN","TECNOLOGICOS","01","19"," ","0","EL INCENDIO CONSUMIO 120 METROS CUADRADOS  APROX. NO HUBO PERSONAS AFECTADOS, NI VIVIENDAS.","05","010","CDDCLURIN03",2018-04-10T00:00:00,4,1,3,0,"LIMA","LIMA","LURIN","15",39,"incendioforestal.bmp",,2018-04-10T00:00:00,-76.8301,-12.28121,90422,"POINT (-76.83010000000002 -12.28120999999999)"
SDE.Emergencias_2018.1947,"00093089","INCENDIO INCINERA  VIVIENDA EN YAPUSCACHI CABANA SAN ROMÁN PUNO","2018-04-10 15:00:00","INCENDIO URBANO"," ","JEFA DE OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD DISTRITAL DE CABANA","TECNOLOGICOS","11","02"," ","0","VIDA Y SALUD: NO REPORTA
01 VIVIENDA INCINERADA Y POR ENDE DESTRUIDO.","05","011","CPDCSANROMAN03",2018-04-11T00:00:00,4,1,2,0,"PUNO","SAN ROMAN","CABANA","21",40,"incendiourbano.bmp",,2018-04-11T00:00:00,-70.32115,-15.65015,90429,"POINT (-70.32114999999999 -15.65015)"
SDE.Emergencias_2018.1948,"00093111","INCENDIO DE  UNA VIVIENDA RUSTICA EN LA MAJADA DE GASPARMACHAY DEJA UNA FAMILIA DAGNIFICADA","2018-04-10 15:45:00","INCENDIO URBANO"," ","JEFE DE DEFENSA CIVIL","TECNOLOGICOS","01","04"," ","0","A CONSECUENCIA DEL INCENDIO PRODUCIDO EN LA VIVIENDA SE QUEMARON SUS UTENCILIOS, PARTE DE LOS VIVERES DE PRIMERA NECESIDAD, ROPA Y CAMA DE LA PROPIETARIA","05","011","CDDCHUAYLLAY-P02",2018-04-11T00:00:00,4,0,0,0,"PASCO","PASCO","HUAYLLAY","19",40,"incendiourbano.bmp",,2018-04-11T00:00:00,-76.3207,-11.0138,90451,"POINT (-76.32069999999999 -11.0138)"
SDE.Emergencias_2018.1949,"00093125","DESBORDE DEL CANAL PILPA AFECTA LA CALLE LIMA EN CHINCHA ALTA","2018-04-10 16:30:00","INUNDACION"," ","DEFENA CIVIL DE MUNICIPALIDAD PROVINCIAL DE CHINCHA","METEOROLOGICOS, OCEANOGRAFICOS","02","01"," ","0","Perjudicando el tránsito peatonal y vehicular y ocasionando daños en las pistas y veredas
","03","003","CPDCCHINCHA02",2018-04-11T00:00:00,4,1,1,0,"ICA","CHINCHA","CHINCHA ALTA","11",16,"inundacion.bmp",,2018-04-11T00:00:00,-76.13568,-13.42019,90465,"POINT (-76.13567999999998 -13.42018999999999)"
