GmlId,COD_EMERGE,DES_EMERGE,FEC_EMERGE,DES_FENOME,DES_FUENTE,DES_GRUPO_,COD_PROV,COD_DIST,DES_JUSTIF,COD_GRUPO_,COD_FENOME,FEC_REGIST,MES_REGIST,LOCALIDAD,EDANOS,AHUMANITAR,DES_DPTO,DES_PROV,DES_DIST,COD_DPTO,FEC_TERMIN,FEC_USUARI,X,Y,Shape;;;;;;;;
"SDE.Emergencias_2016.4422,""00079952"",""SEQUIA EN EL DISTRITO DE POCOHUANCA"",""2016-11-15 13:00:00"",""SEQUIA"",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL POCOHUANCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""04"",""10"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-11-30T00:00:00,11,1,1,0,""APURIMAC"",""AYMARAES"",""POCOHUANCA"",""03"",2017-02-06T00:00:00,2016-11-30T00:00:00,-73.08878,-14.21888,""POINT (-73.08877999999999 -14.21888000000001)""";;;;;;;;
"SDE.Emergencias_2016.4423,""00079949"",""INCENDIO FORESTAL AFECTA ÁREAS DE COBERTURA NATURAL EN LAS ALTURAS DEL DISTRITO DE CHIARA"",""2016-11-15 13:00:00"",""INCENDIO FORESTAL"",""MUNICIPALIDAD DISTRITAL DE CHIARA"",""TECNOLOGICOS"",""01"",""05"",""CERRADO POR : COEN-18 POR : SE PROCEDE AL CIERRE, DEBIDO A QUE LA EMERGENCIA SERA ATENDIDA POR LA ENTIDAD CORRESPONDIENTE."",""05"",""010"",2016-11-30T00:00:00,11,1,4,0,""AYACUCHO"",""HUAMANGA"",""CHIARA"",""05"",2016-12-23T00:00:00,2016-11-30T00:00:00,-74.26636,-13.39127,""POINT (-74.26636000000002 -13.39127000000002)""";;;;;;;;
"SDE.Emergencias_2016.4424,""00080590"",""INCENDIO FORESTAL AFECTA VARIAS COMUNIDADES DE LA PROVINCIA DE HUANCABAMBA"",""2016-11-15 13:00:00"",""INCENDIO FORESTAL"",""SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE HUANCABAMBA"",""TECNOLOGICOS"",""03"",""01"",""CERRADO POR : COEN-27 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR CADUCIDAD DE TIEMPO EN EL INGRESO DE INFORMACIÓN"",""05"",""010"",2016-12-27T00:00:00,12,1,1,0,""PIURA"",""HUANCABAMBA"",""HUANCABAMBA"",""20"",2017-01-20T00:00:00,2016-12-27T00:00:00,-79.45141,-5.24083,""POINT (-79.45141000000001 -5.240830000000017)""";;;;;;;;
"SDE.Emergencias_2016.4425,""00079555"",""INCENDIO URBANO EN AMPLIACION JESUS MARIA"",""2016-11-15 13:00:00"",""INCENDIO URBANO"",""SECRETARIO TECNICO DE LA PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE SULLANA"",""TECNOLOGICOS"",""06"",""01"",""CERRADO POR : COEN-27 POR : EL GOBIERNO REGIONAL INFORMO QUE LA EMERGENCIA FUE ATENDIDA, SE PROCEDE AL CIERRE DE LA EMERGENCIA"",""05"",""011"",2016-11-16T00:00:00,11,1,2,13,""PIURA"",""SULLANA"",""SULLANA"",""20"",2016-12-09T00:00:00,2016-11-16T00:00:00,-80.69103,-4.89196,""POINT (-80.69103000000001 -4.891959999999983)""";;;;;;;;
"SDE.Emergencias_2016.4426,""00079721"",""VIENTOS FUERTES HURACANADOS"",""2016-11-15 13:35:00"",""VIENTOS FUERTES"",""AUTORIDADES DE LA ZONA  DE PALOMA DISTRITO DE MARCAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""05"",""CERRADO POR : COEN-09 POR : LA EMERGENCIA FUE ATENDIDA."",""03"",""010"",2016-11-25T00:00:00,11,1,2,7,""HUANCAVELICA"",""ACOBAMBA"",""MARCAS"",""09"",2016-12-27T00:00:00,2016-11-25T00:00:00,-74.43364,-12.91158,""POINT (-74.43364000000003 -12.91158000000002)""";;;;;;;;
"SDE.Emergencias_2016.4427,""00079917"","" AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN  EL DISTRITO DE ABANCAY"",""2016-11-15 14:00:00"",""SEQUIA"",""EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE ABANCAY"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-11-30T00:00:00,11,1,2,0,""APURIMAC"",""ABANCAY"",""ABANCAY"",""03"",2017-02-06T00:00:00,2016-11-30T00:00:00,-72.8793,-13.63688,""POINT (-72.8793 -13.63688000000002)""";;;;;;;;
"SDE.Emergencias_2016.4428,""00079934"",""AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN  EL DISTRITO DE CURAHUASI"",""2016-11-15 14:00:00"",""SEQUIA"",""EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE CURAHUASI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""04"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-11-30T00:00:00,11,26,26,0,""APURIMAC"",""ABANCAY"",""CURAHUASI"",""03"",2017-02-06T00:00:00,2016-11-30T00:00:00,-72.69765,-13.54328,""POINT (-72.69765000000001 -13.54327999999998)""";;;;;;;;
"SDE.Emergencias_2016.4429,""00079974"","" AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN  EL DISTRITO DE KAQUIABAMBA"",""2016-11-15 14:00:00"",""SEQUIA"",""EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE KAQUIABAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""19"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-11-30T00:00:00,11,1,1,0,""APURIMAC"",""ANDAHUAYLAS"",""KAQUIABAMBA"",""03"",2017-02-06T00:00:00,2016-11-30T00:00:00,-73.28814,-13.5377,""POINT (-73.28814 -13.53769999999997)""";;;;;;;;
"SDE.Emergencias_2016.4763,""00079922"",""INCENDIO PRODUCIDO POR LAS CHISPAS DE CARBON"",""2016-11-25 14:00:00"",""INCENDIO URBANO"",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL CACATACHI"",""TECNOLOGICOS"",""09"",""03"",""CERRADO POR : COEN-09 POR : LA EMERGENCIA FUE ATENDIDA."",""05"",""011"",2016-11-30T00:00:00,11,1,2,14,""SAN MARTIN"",""SAN MARTIN"",""CACATACHI"",""22"",2016-12-05T00:00:00,2016-11-30T00:00:00,-76.45356,-6.46192,""POINT (-76.45355999999998 -6.461920000000021)""";;;;;;;;
"SDE.Emergencias_2016.4764,""00079892"",""VIENTOS FUERTES CON PRESENCIA DE LLUVIA GRANIZADA"",""2016-11-25 15:32:00"",""VIENTOS FUERTES"",""AUTORIDADES  DE LA ZONA Y EL SECRETARIO TECNICO DE LA PROVINCIA DE ACOBAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""02"",""CERRADO POR : COEN-09 POR : CIERRE DE EMERGENCIA POR CADUCIDAD DE TIEMPO EN ACTUALIZACIÓN DE INFORMACIÓN."",""03"",""010"",2016-11-30T00:00:00,11,1,1,0,""HUANCAVELICA"",""ACOBAMBA"",""ANDABAMBA"",""09"",2016-12-21T00:00:00,2016-11-30T00:00:00,-74.64539,-12.70653,""POINT (-74.64539000000002 -12.70652999999999)""";;;;;;;;
"SDE.Emergencias_2016.4765,""00080591"",""VIENTOS FUERTES AFECTA VIVIENDAS DE CONSTRUCCION RUSTICO EN EL DISTRITO DE CHINCHIHUASI"",""2016-11-25 17:00:00"",""VIENTOS FUERTES"",""AUTORIDADES DEL DISTRITO DE CHINCHIHUASI"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""03"",""CERRADO POR : COEN-24 POR : SE CIERRA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACION"",""03"",""010"",2016-12-27T00:00:00,12,1,1,0,""HUANCAVELICA"",""CHURCAMPA"",""CHINCHIHUASI"",""09"",2017-02-07T00:00:00,2016-12-27T00:00:00,-74.54803,-12.51872,""POINT (-74.54802999999998 -12.51871999999997)""";;;;;;;;
"SDE.Emergencias_2016.4766,""00080494"",""VIENTOS FUERTES SUSCITADOS AFECTA VIVIENDA RUSTICA EN EL DISTRITO DE CHINCHIHUASI PROV CHURCAMPA"",""2016-11-25 17:00:00"",""VIENTOS FUERTES"",""AUTORIDADES DEL DISTRITO DE CHINCHIHUASI."",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""03"",""CERRADO POR : COEN-09 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD DE TIEMPO EN EL INGRESO DE LA INFORMACIÓN."",""03"",""010"",2016-12-21T00:00:00,12,1,1,0,""HUANCAVELICA"",""CHURCAMPA"",""CHINCHIHUASI"",""09"",2016-12-22T00:00:00,2016-12-21T00:00:00,-74.54803,-12.51872,""POINT (-74.54802999999998 -12.51871999999997)""";;;;;;;;
"SDE.Emergencias_2016.4767,""00080683"",""DEFICIT HIDRICO AFECTA AREAS  AGRICOLAS EN EL DISTRITO DE   ACO"",""2016-11-25 20:00:00"",""SEQUIA"",""DIRECTOR DE LA AGENCIA AGRARIA DE CONCEPCIÓN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""02"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE JUNIN."",""03"",""008"",2017-01-03T00:00:00,1,3,4,0,""JUNIN"",""CONCEPCION"",""ACO"",""12"",2017-02-06T00:00:00,2017-01-03T00:00:00,-75.36379,-11.95967,""POINT (-75.36379 -11.95967000000002)""";;;;;;;;
"SDE.Emergencias_2016.4768,""00079896"",""INCENDIO FORESTAL AFECTA  EL CENTRO POBLADO DE SANFE EN SABILAYOCC"",""2016-11-25 21:30:00"",""INCENDIO FORESTAL"",""OFICINA DE DEFENSA CIVIL DE CHINCHEROS"",""TECNOLOGICOS"",""06"",""01"",""CERRADO POR : COEN-18 POR : SE PROCEDE AL CIERRE POR SER COMPETENCIA DE OTRA ENTIDAD."",""05"",""010"",2016-11-30T00:00:00,11,1,4,0,""APURIMAC"",""CHINCHEROS"",""CHINCHEROS"",""03"",2016-12-28T00:00:00,2016-11-30T00:00:00,-73.79208,-13.53672,""POINT (-73.79208 -13.53672)""";;;;;;;;
"SDE.Emergencias_2016.4769,""00080035"",""DEFICIT HIDRICO AFECTA AREAS  AGRICOLAS EN EL DISTRITO DE  HUAMANCACA CHICO"",""2016-11-25 22:40:00"",""SEQUIA"",""DIRECTOR REGIONAL DE AGRICULTURA JUNIN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""05"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE JUNIN."",""03"",""008"",2016-12-01T00:00:00,12,5,3,0,""JUNIN"",""CHUPACA"",""HUAMANCACA CHICO"",""12"",2017-02-06T00:00:00,2016-12-01T00:00:00,-75.24523,-12.07993,""POINT (-75.24522999999999 -12.07992999999999)""";;;;;;;;
"SDE.Emergencias_2016.4770,""00079771"",""AMAGO DE INCENDIO EN PARROQUIA CRISTO REY DEL DISTRITO DE PIURA"",""2016-11-26 10:00:00"",""INCENDIO URBANO"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE PIURA"",""TECNOLOGICOS"",""01"",""01"",""CERRADO POR : COEN-27 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA POR CADUCIDAD DE TIEMPO EN EL INGRESO DE INFORMACIÓN"",""05"",""011"",2016-11-26T00:00:00,11,1,1,0,""PIURA"",""PIURA"",""PIURA"",""20"",2017-01-20T00:00:00,2016-11-26T00:00:00,-80.62973,-5.19598,""POINT (-80.62973 -5.19598000000002)""";;;;;;;;
"SDE.Emergencias_2016.4771,""00079994"",""INCENDIO FORESTAL AFECTA ÁREAS DE COBERTURA NATURAL Y LA MUERTE DE UNA PERSONA EN EL CP DE OCROS"",""2016-11-26 14:00:00"",""INCENDIO FORESTAL"",""MUNICIPALIDAD DISTRITAL DE OCROS"",""TECNOLOGICOS"",""01"",""06"",""CERRADO POR : COEN-18 POR : SE PROCEDE AL CIERRE, DEBIDO A QUE LA EMERGENCIA SERA ATENDIDA POR LA ENTIDAD CORRESPONDIENTE."",""05"",""010"",2016-11-30T00:00:00,11,1,2,0,""AYACUCHO"",""HUAMANGA"",""OCROS"",""05"",2016-12-23T00:00:00,2016-11-30T00:00:00,-73.91064,-13.38433,""POINT (-73.91064 -13.38432999999998)""";;;;;;;;
"SDE.Emergencias_2016.4904,""00080348"",""DAÑOS POR DÉFICIT HÍDRICO EN EL SECTOR AGROPECUARIO"",""2016-12-02 10:00:00"",""SEQUIA"",""DIRECCIÓN REGIONAL DE AGRICULTURA - TACNA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""03"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACIÓN."",""03"",""008"",2016-12-15T00:00:00,12,1,1,0,""TACNA"",""CANDARAVE"",""CAMILACA"",""23"",2017-02-06T00:00:00,2016-12-15T00:00:00,-70.38156,-17.26804,""POINT (-70.38155999999998 -17.26803999999999)""";;;;;;;;
"SDE.Emergencias_2016.4905,""00080349"",""DAÑOS POR DÉFICIT HÍDRICO EN EL SECTOR AGROPECUARIO"",""2016-12-02 10:00:00"",""SEQUIA"",""DIRECCIÓN REGIONAL DE AGRICULTURA - TACNA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""02"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACIÓN."",""03"",""008"",2016-12-15T00:00:00,12,1,1,0,""TACNA"",""CANDARAVE"",""CAIRANI"",""23"",2017-02-06T00:00:00,2016-12-15T00:00:00,-70.36358,-17.28612,""POINT (-70.36358000000001 -17.28611999999998)""";;;;;;;;
"SDE.Emergencias_2016.4906,""00080354"",""DAÑOS POR DÉFICIT HÍDRICO EN EL SECTOR AGROPECUARIO"",""2016-12-02 10:00:00"",""SEQUIA"",""DIRECCIÓN REGIONAL DE AGRICULTURA - TACNA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""03"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-12-15T00:00:00,12,1,1,0,""TACNA"",""TACNA"",""CALANA"",""23"",2017-02-06T00:00:00,2016-12-15T00:00:00,-70.18911,-17.93971,""POINT (-70.18911000000003 -17.93970999999999)""";;;;;;;;
"SDE.Emergencias_2016.4938,""00080667"",""SEQUIA PROLONGADA EN EL DISTRITO DE PICHIGUA"",""2016-12-05 09:00:00"",""SEQUIA"",""PRESIDENTES COMUNALES"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""06"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO."",""03"",""008"",2016-12-30T00:00:00,12,1,7,0,""CUSCO"",""ESPINAR"",""PICHIGUA"",""08"",2017-02-06T00:00:00,2016-12-30T00:00:00,-71.41003,-14.67871,""POINT (-71.41003000000001 -14.67871000000002)""";;;;;;;;
"SDE.Emergencias_2016.4939,""00080173"",""SEQUIAS EN EL CERCADO DE BAGUA PROVINCIA  BAGUA REGION AMAZONAS"",""2016-12-05 09:00:00"",""SEQUIA"",""AGENCIA AGRARIA BAGUA - PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE BAGUA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""06"",""CERRADO POR : COEN-21 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACIÓN."",""03"",""008"",2016-12-07T00:00:00,12,1,2,0,""AMAZONAS"",""BAGUA"",""CERCADO(BAGUA)"",""01"",2017-02-06T00:00:00,2016-12-07T00:00:00,-78.53801925,-5.6245099,""POINT (-78.53801924700002 -5.624509902999989)""";;;;;;;;
"SDE.Emergencias_2016.4940,""00080231"",""SEQUIAS EN EL DISTRITO DE CAJARURO PROVINCIA DE BONGARA REGION AMAZONAS"",""2016-12-05 10:00:00"",""SEQUIA"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE UCTUBAMBA / AGENCIA AGRARIA UCTUBAMBA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""02"",""CERRADO POR : COEN-21 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACIÓN."",""03"",""008"",2016-12-09T00:00:00,12,1,2,0,""AMAZONAS"",""UTCUBAMBA"",""CAJARURO"",""01"",2017-02-06T00:00:00,2016-12-09T00:00:00,-78.42692,-5.73647,""POINT (-78.42692 -5.736469999999997)""";;;;;;;;
"SDE.Emergencias_2016.4941,""00080280"",""VIENTOS FUERTES"",""2016-12-05 13:45:00"",""VIENTOS FUERTES"",""TENIENTE GOBERNADOR DE LA LOCALIDAD DE RONQUILLO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""01"",""CERRADO POR : COEN-03 POR : SE PROCEDE AL CIERRE DE LA EMERGENCIA, PUESTO QUE EL TIEMPO PARA INGRESAR LA INFORMACIÓN FALTANTE, HA CADUCADO."",""03"",""010"",2016-12-13T00:00:00,12,1,2,0,""CAJAMARCA"",""CAJAMARCA"",""CAJAMARCA"",""06"",2017-02-06T00:00:00,2016-12-13T00:00:00,-78.54113,-7.15979,""POINT (-78.54113000000001 -7.159789999999987)""";;;;;;;;
"SDE.Emergencias_2016.4942,""00080227"",""SEQUIAS EN EL DISTRITO DE JUMBILLA  PROVINCIA DE BONGARA REGION AMAZONAS"",""2016-12-05 15:30:00"",""SEQUIA"",""PLATAFORMA PROVINCIAL DE DEFENSA CIVIL DE BONGARA / AGENCIA AGRARIA BONGARA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""03"",""01"",""CERRADO POR : COEN-21 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACIÓN."",""03"",""008"",2016-12-09T00:00:00,12,1,2,0,""AMAZONAS"",""BONGARA"",""JUMBILLA"",""01"",2017-02-06T00:00:00,2016-12-09T00:00:00,-77.79687,-5.90381,""POINT (-77.79687000000001 -5.903810000000021)""";;;;;;;;
"SDE.Emergencias_2016.4943,""00080155"",""FUERTES  TORMENTA ELECTRICA TEMPESTAD"",""2016-12-05 15:30:00"",""TORMENTA ELECTRICA (TEMPESTAD ELECTRICA)"",""COEL DEL DISTRITO DE SUYCKUTAMBO"",""METEOROLOGICOS, OCEANOGRAFICOS"",""08"",""07"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL"",""03"",""009"",2016-12-07T00:00:00,12,1,2,0,""CUSCO"",""ESPINAR"",""SUYCKUTAMBO"",""08"",2016-12-23T00:00:00,2016-12-07T00:00:00,-71.66004,-14.98593,""POINT (-71.66003999999998 -14.98593)""";;;;;;;;
"SDE.Emergencias_2016.4580,""00080202"",""VIENTOS FUERTES CAUSAN DAÑOS EN VIVIENDAS EN DISTINTAS LOCALIDADES DEL DISTRITO DE BAMABAMARCA"",""2016-11-20 01:00:00"",""VIENTOS FUERTES"",""PLATAFORMA DISTRITAL DE DEFENSA CIVIL BAMBAMARCA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""07"",""01"",""CERRADO POR : COEN-09 POR : LA EMERGENCIA FUE ATENDIDA."",""03"",""010"",2016-12-09T00:00:00,12,1,2,1,""CAJAMARCA"",""HUALGAYOC"",""BAMBAMARCA"",""06"",2016-12-15T00:00:00,2016-12-09T00:00:00,-78.52424,-6.67876,""POINT (-78.52424000000002 -6.678760000000011)""";;;;;;;;
"SDE.Emergencias_2016.4581,""00079653"",""INCENDIO DE GRAN MAGNITUD AFECTA LOCALIDADES DE LA PROVINCIA DE SAN MARCOS"",""2016-11-20 01:00:00"",""INCENDIO FORESTAL"",""CENTRO DE OPERACION DE EMERGENCIAS PROVINCIAL - COEP SAN MARCOS"",""TECNOLOGICOS"",""10"",""01"",""CERRADO POR : COEN-09 POR : SE CIERRA LA EMERGENCIA POR EXCESO DE TIEMPO PARA ACTUALIZAR INFORMACIÓN."",""05"",""010"",2016-11-22T00:00:00,11,3,8,0,""CAJAMARCA"",""SAN MARCOS"",""PEDRO GALVEZ"",""06"",2016-12-26T00:00:00,2016-11-22T00:00:00,-78.17812,-7.35488,""POINT (-78.17811999999998 -7.35487999999998)""";;;;;;;;
"SDE.Emergencias_2016.4582,""00079854"",""INTENSAS HELADAS AFECTAN LOS SEMBRÍOS DE VARIAS LOCALIDADES EN EL DISTRITO DE PACUCHA"",""2016-11-20 01:20:00"",""HELADA"",""JEFE DE LA OFICINA DE DEFENSA CIVIL DE LA LOCALIDAD DE PACUCHA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""09"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""002"",2016-11-29T00:00:00,11,8,1,0,""APURIMAC"",""ANDAHUAYLAS"",""PACUCHA"",""03"",2017-02-06T00:00:00,2016-11-29T00:00:00,-73.36304,-13.62032,""POINT (-73.36304000000001 -13.62031999999999)""";;;;;;;;
"SDE.Emergencias_2016.4583,""00079874"",""INTENSAS HELADAS AFECTAN LOS SEMBRÍOS DE VARIAS LOCALIDADES EN EL DISTRITO DE SAN JERONIMO"",""2016-11-20 02:00:00"",""HELADA"",""OFICINA DE DEFENSA CIVIL DE LA MUNICIPALIDAD PROVINCIAL DE SAN JERONIMO - ANDAHUAYLAS"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""13"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""002"",2016-11-29T00:00:00,11,5,5,0,""APURIMAC"",""ANDAHUAYLAS"",""SAN JERONIMO"",""03"",2017-02-06T00:00:00,2016-11-29T00:00:00,-73.35513,-13.65756,""POINT (-73.35512999999997 -13.65755999999999)""";;;;;;;;
"SDE.Emergencias_2016.4584,""00080031"",""HELADAS AFECTAN A LOS CULTIVOS DE LAS ZONAS DE AMBO"",""2016-11-20 02:00:00"",""HELADA"",""DIRECCION REGIONAL DE AGRICULTURA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""01"",""CERRADO POR : COEN-24 POR : SE CIERRA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE INFORMACION"",""03"",""002"",2016-12-01T00:00:00,12,2,2,0,""HUÁNUCO"",""AMBO"",""AMBO"",""10"",2017-02-07T00:00:00,2016-12-01T00:00:00,-76.20709,-10.13031,""POINT (-76.20708999999999 -10.13031000000001)""";;;;;;;;
"SDE.Emergencias_2016.4585,""00080015"",""DEFICIT HIDRICO AFECTA AREAS AGRÍCOLAS EN EL DISTRITO DE MANZANARES"",""2016-11-20 03:00:00"",""SEQUIA"",""DIRECTOR REGIONAL DE AGRICULTURA JUNIN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""08"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE JUNIN."",""03"",""008"",2016-12-01T00:00:00,12,4,3,0,""JUNIN"",""CONCEPCION"",""MANZANARES"",""12"",2017-02-06T00:00:00,2016-12-01T00:00:00,-75.35137,-12.02312,""POINT (-75.35136999999997 -12.02312000000001)""";;;;;;;;
"SDE.Emergencias_2016.4586,""00080020"",""DEFICIT HIDRICO AFECTA AREAS  AGRICOLAS EN EL DISTRITO DE  CHONGOS BAJO"",""2016-11-20 03:00:00"",""SEQUIA"",""DIRECTOR REGIONAL DE AGRICULTURA JUNIN"",""METEOROLOGICOS, OCEANOGRAFICOS"",""09"",""03"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DE JUNIN."",""03"",""008"",2016-12-01T00:00:00,12,2,3,0,""JUNIN"",""CHUPACA"",""CHONGOS BAJO"",""12"",2017-02-06T00:00:00,2016-12-01T00:00:00,-75.27246,-12.13439,""POINT (-75.27246000000002 -12.13439)""";;;;;;;;
"SDE.Emergencias_2016.4587,""00080081"",""SEQUIA EN EL DISTRITO DE QUEHUE"",""2016-11-20 04:00:00"",""SEQUIA"",""CENTRO DE OPERACIONES DE EMERGENCIA LOCAL DE QUEHUE"",""METEOROLOGICOS, OCEANOGRAFICOS"",""05"",""07"",""CERRADO POR : COEN-16 POR : SE CIERRA LA EMERGENCIA  A SOLICITUD DEL GOBIERNO REGIONAL DEL CUSCO"",""03"",""008"",2016-12-02T00:00:00,12,5,4,0,""CUSCO"",""CANAS"",""QUEHUE"",""08"",2017-02-06T00:00:00,2016-12-02T00:00:00,-71.48358159,-14.38480355,""POINT (-71.48358158500002 -14.38480355299998)""";;;;;;;;
"SDE.Emergencias_2016.4588,""00079713"",""GRANIZOS AFECTA INSTITUCION EDUCATIVA  Y AREAS DE CULTIVO"",""2016-11-20 05:00:00"",""PRECIPITACIONES - GRANIZO"",""PRESIDENTE DEL CENTRO POBLADO - PRESIDENTE DEL CASERIO DE CARHUAC"",""METEOROLOGICOS, OCEANOGRAFICOS"",""01"",""05"",""CERRADO POR : COEN-03 POR : ";;;;;;;;
"SE PROCEDE AL CIERRE DE LA EMERGENCIA, PUESTO QUE EL TIEMPO PARA INGRESAR LA INFORMACIÓN FALTANTE, HA CADUCADO."",""03"",""001"",2016-11-24T00:00:00,11,3,2,0,""PASCO"",""PASCO"",""NINACACA"",""19"",2016-12-20T00:00:00,2016-11-24T00:00:00,-76.11402,-10.85599,""POINT (-76.11401999999998 -10.85599000000002)""";;;;;;;;
"SDE.Emergencias_2016.4430,""00079968"",""AUSENCIA DE LLUVIA AFECTAN CULTIVOS EN  EL DISTRITO DE TALAVERA"",""2016-11-15 14:00:00"",""SEQUIA"",""EL JEFE DE DEFENSA CIVIL DEL DISTRITO DE TALAVERA"",""METEOROLOGICOS, OCEANOGRAFICOS"",""02"",""16"",""CERRADO POR : COEN-25 POR : SE CIERRA LA EMERGENCIA POR CADUCIDAD EN EL TIEMPO DE INGRESO DE LA INFORMACIÓN."",""03"",""008"",2016-11-30T00:00:00,11,1,1,0,""APURIMAC"",""ANDAHUAYLAS"",""TALAVERA"",""03"",2017-02-06T00:00:00,2016-11-30T00:00:00,-73.42785,-13.65373,""POINT (-73.42784999999998 -13.65373)""";;;;;;;;
